,Unnamed: 0,id,displayName
711,8,11072735@ft.fyre.co,11072735
712,9,11138282@ft.fyre.co,ADEQUATE THINKER
713,10,11243687@ft.fyre.co,Willem DeZwijger
714,11,11256184@ft.fyre.co,Filip Karadaghi
715,12,11396132@ft.fyre.co,Adequate Thinker
717,14,11427730@ft.fyre.co,not conned
718,15,11428292@ft.fyre.co,HKL
719,16,1494266@ft.fyre.co,o2bxstatic
720,17,1508559@ft.fyre.co,CoI
721,18,1532262@ft.fyre.co,Christopher Walker
722,19,173845@ft.fyre.co,Eagle eye
723,20,184021@ft.fyre.co,3p
724,21,200222@ft.fyre.co,Andrey Schurinov
725,22,261329@ft.fyre.co,Mikep
729,26,3075559@ft.fyre.co,Captain  Willard
730,27,3476341@ft.fyre.co,Asian-Affairs
732,29,3535844@ft.fyre.co,Christian Richard
734,31,4127471@ft.fyre.co,Mal Pheasant
736,33,413945@ft.fyre.co,Kazack
744,41,5291286@ft.fyre.co,Phrontist
745,42,5566829@ft.fyre.co,Uff da!
746,43,5642637@ft.fyre.co,maljoffre
750,47,6403172@ft.fyre.co,Boneman
752,49,6676691@ft.fyre.co,gslvn
753,50,7450219@ft.fyre.co,Serf8973521
754,51,7689087@ft.fyre.co,G Lindell
755,52,7748265@ft.fyre.co,Nikkiz
756,53,7797148@ft.fyre.co,Kav
757,54,7944596@ft.fyre.co,Heteroscedasticity
760,57,9499435@ft.fyre.co,Kolobok
761,58,9966735@ft.fyre.co,In a jiffy
763,1,10149005@ft.fyre.co,Olde Sarge
765,3,10314287@ft.fyre.co,AmusedReader
766,4,10317976@ft.fyre.co,comenter of commenters
769,7,10568965@ft.fyre.co,xtp
770,8,10607270@ft.fyre.co,JimmyBalham
773,11,11184330@ft.fyre.co,double O
774,12,11189228@ft.fyre.co,uohesha
775,13,11350558@ft.fyre.co,Russian troll
776,14,11354235@ft.fyre.co,ChristyM.
777,15,11368893@ft.fyre.co,Sapic
778,16,11429291@ft.fyre.co,New russian
780,18,133252@ft.fyre.co,DuchessofTesco
784,22,1516024@ft.fyre.co,disbeliever
785,23,1517578@ft.fyre.co,vijay tenneti
790,28,30982@ft.fyre.co,Fonzpac
791,29,3202300@ft.fyre.co,Lancelot George
792,30,3311698@ft.fyre.co,palabra
793,31,3451966@ft.fyre.co,Bulgarian
795,33,3552766@ft.fyre.co,Thomas E. Shafovaloff
797,35,3680824@ft.fyre.co,Trevigiano
798,36,3708040@ft.fyre.co,Economic War
799,37,3744209@ft.fyre.co,Kublai Khan
800,38,3763037@ft.fyre.co,AAsince1981
803,41,4484866@ft.fyre.co,otto de jager
804,42,4529902@ft.fyre.co,Erasmus
805,43,4613198@ft.fyre.co,Aglera
808,46,4866032@ft.fyre.co,La Bergerie
809,47,5030656@ft.fyre.co,Esperanto
810,48,5106258@ft.fyre.co,FDR Liberal
812,50,5881045@ft.fyre.co,Max
815,53,6240903@ft.fyre.co,Rutger Kahn
816,54,63674@ft.fyre.co,Cassandra
818,56,6510399@ft.fyre.co,TonyF122
823,61,7516638@ft.fyre.co,wotens112
824,62,7662400@ft.fyre.co,Pierre
825,63,7793447@ft.fyre.co,SAObserver
828,66,8489171@ft.fyre.co,A_Reader
829,67,8586244@ft.fyre.co,Spence
831,69,9049825@ft.fyre.co,Just Another View
833,71,9581745@ft.fyre.co,Walking By...
834,72,962695@ft.fyre.co,nrgy
835,73,9646920@ft.fyre.co,Arculus
838,2,10811590@ft.fyre.co,Julia
843,7,3601742@ft.fyre.co,PlainJohn
844,8,4284493@ft.fyre.co,Galicia
849,13,5118456@ft.fyre.co,Amateras
850,14,5162393@ft.fyre.co,magmongoose
854,18,7724354@ft.fyre.co,Chur.ch
856,20,9041383@ft.fyre.co,about_truth
858,22,9165907@ft.fyre.co,NMC
859,0,11247050@ft.fyre.co,Paulus4701
861,2,9344043@ft.fyre.co,Mike
864,2,4317155@ft.fyre.co,"Angus, Aberdeen"
865,3,9556286@ft.fyre.co,MrTitus
866,0,10227882@ft.fyre.co,Asian educated amp Lving in Australia
867,1,10509906@ft.fyre.co,intherough
868,2,108071@ft.fyre.co,Rusty
869,3,10911813@ft.fyre.co,Michael Bernard
870,4,11120137@ft.fyre.co,Independent Thinker
871,5,11126134@ft.fyre.co,Geneto
872,6,11296787@ft.fyre.co,bouncyCzech
873,7,11421610@ft.fyre.co,Simply Clicks
874,8,1541038@ft.fyre.co,Alternative View
876,10,176002@ft.fyre.co,Adrian Tan
879,13,267259@ft.fyre.co,Irish
882,16,3673955@ft.fyre.co,underwater2
883,17,3859451@ft.fyre.co,champion.je
884,18,465112@ft.fyre.co,Hoping to retire
885,19,5673113@ft.fyre.co,gaston lagaffe
886,20,6172408@ft.fyre.co,FTreaderz
887,21,6269864@ft.fyre.co,meme hong kong
888,22,6409942@ft.fyre.co,Tom Hutchins
892,26,7655761@ft.fyre.co,Nigel - Vietnam
894,28,8320756@ft.fyre.co,250GTLUSSO
895,29,8363@ft.fyre.co,"Michael Skapinker, FT"
896,30,85088@ft.fyre.co,Estevao Veiga
897,31,8544599@ft.fyre.co,JGRH
898,32,8920@ft.fyre.co,The real greybeard
899,33,9067481@ft.fyre.co,Gary C
900,34,9163496@ft.fyre.co,Hker
901,35,9510626@ft.fyre.co,sanna
902,36,9997860@ft.fyre.co,Triple-S
904,1,266829@ft.fyre.co,Arthashastra
905,0,10053306@ft.fyre.co,intrinsicvalue
906,1,10095328@ft.fyre.co,lemon squeezy
907,2,10174957@ft.fyre.co,TripleM
909,4,10363811@ft.fyre.co,Canadian Crow
912,7,10448052@ft.fyre.co,noiwont
915,10,107452@ft.fyre.co,Simon Weil
918,13,10993972@ft.fyre.co,Maybe Not
919,14,11014079@ft.fyre.co,Bayesian Risk
924,19,11397077@ft.fyre.co,Kirods80
925,20,11419622@ft.fyre.co,Artjom Rosenberg.
926,21,11420943@ft.fyre.co,Frankly
927,22,11422847@ft.fyre.co,Independent View
928,23,125858@ft.fyre.co,Ruined Gambler
929,24,1267145@ft.fyre.co,Whistler
931,26,1424586@ft.fyre.co,Robbie2
935,30,190143@ft.fyre.co,Night Watchman
937,32,227099@ft.fyre.co,David Habakkuk
940,35,246258@ft.fyre.co,Przemyslaw Bielicki
942,37,257135@ft.fyre.co,Mr Mr
943,38,261875@ft.fyre.co,Scientist
946,41,281496@ft.fyre.co,Tex
947,42,296262@ft.fyre.co,WendellMurray
948,43,3127405@ft.fyre.co,PUNDA
949,44,3188133@ft.fyre.co,Anchor
951,46,3243919@ft.fyre.co,R Nevile
952,47,3283009@ft.fyre.co,Voice
953,48,3325614@ft.fyre.co,vangaller
954,49,3326595@ft.fyre.co,FrankM
959,54,3879693@ft.fyre.co,Tsurunoya
960,55,4386518@ft.fyre.co,zonk
961,56,4389841@ft.fyre.co,Germanius
962,57,4452749@ft.fyre.co,TonyBrooke
964,59,4563101@ft.fyre.co,Soap Box
968,63,4835128@ft.fyre.co,RGS
970,65,4845159@ft.fyre.co,FREDDDY
973,68,5634567@ft.fyre.co,tini
976,71,5934457@ft.fyre.co,trawler
977,72,6091600@ft.fyre.co,peter.potesil
978,73,6441527@ft.fyre.co,Kenners
979,74,6639706@ft.fyre.co,Ewiak Ryszard
981,76,7166290@ft.fyre.co,CWR
982,77,7354538@ft.fyre.co,GEOLATO
983,78,7540948@ft.fyre.co,violet17
984,79,7731690@ft.fyre.co,JerryFrey
985,80,7764075@ft.fyre.co,LouProqs
989,84,8155779@ft.fyre.co,Debtfreemoney
990,85,8193129@ft.fyre.co,Taras
992,87,828867@ft.fyre.co,FTpsuedo
993,88,8422841@ft.fyre.co,Paul London
995,90,865243@ft.fyre.co,DD
996,91,867034@ft.fyre.co,Jumping
997,92,8766922@ft.fyre.co,peacecorp
1000,95,9213868@ft.fyre.co,The Grand Chessboard
1003,98,9952212@ft.fyre.co,Kropotkin
1005,100,9985500@ft.fyre.co,Interesting
1007,0,10273570@ft.fyre.co,newslover
1009,2,1426937@ft.fyre.co,Tom Dalgleish
1010,3,290201@ft.fyre.co,luctoretemergo
1011,4,5447474@ft.fyre.co,Observer
1013,6,9517573@ft.fyre.co,Tasio Xaolin
1015,1,10690784@ft.fyre.co,rwwff
1017,1,3240757@ft.fyre.co,Treepower
1018,2,7464509@ft.fyre.co,Pollymanager
1019,3,7791343@ft.fyre.co,CambridgeJohn
1021,1,10648559@ft.fyre.co,The man on the Clapham omnibus
1022,2,137176@ft.fyre.co,gulfer
1025,5,6343811@ft.fyre.co,N. Reda
1026,0,10996462@ft.fyre.co,Bzheichek
1030,0,10171882@ft.fyre.co,AK47
1031,1,11420717@ft.fyre.co,SUSUL
1032,2,11421594@ft.fyre.co,Anna
1034,0,11415544@ft.fyre.co,jock
1035,1,1526960@ft.fyre.co,NucleusLondon
1039,5,5601561@ft.fyre.co,ftn00b
1040,6,5745094@ft.fyre.co,ValdisatFT
1042,8,8748384@ft.fyre.co,S Ravi
1044,10,9219233@ft.fyre.co,Voice Of The People
1046,1,10546154@ft.fyre.co,Omoikane
1047,2,10686823@ft.fyre.co,BlackFeather
1048,3,11192280@ft.fyre.co,P.I. Staker
1049,4,113025@ft.fyre.co,Nefitz
1050,5,11318551@ft.fyre.co,Tarqu1n
1051,6,1526153@ft.fyre.co,Gadget
1052,7,173372@ft.fyre.co,Save Donbass people from Ukrainian fashists
1055,10,3523430@ft.fyre.co,Ddd
1056,11,4282294@ft.fyre.co,jspence
1057,12,4382048@ft.fyre.co,90skid
1058,13,4995151@ft.fyre.co,Jokin Doria
1059,14,5012548@ft.fyre.co,I am free Capt. Peacock
1060,15,6249745@ft.fyre.co,Carolina
1062,17,7056831@ft.fyre.co,shotts56
1063,18,7774110@ft.fyre.co,matlab
1065,20,9087538@ft.fyre.co,GrandadAK47
1066,0,4117@ft.fyre.co,david firn
1067,1,4388276@ft.fyre.co,SuomiReader
1069,1,10595101@ft.fyre.co,Kat
1070,2,10614692@ft.fyre.co,Reader FT
1074,6,5893124@ft.fyre.co,Likif
1075,7,6782620@ft.fyre.co,Michael McPhillips
1078,0,10177010@ft.fyre.co,"Serfdom Is Nice, Thank You"
1079,1,10879688@ft.fyre.co,saleshamster
1082,4,180314@ft.fyre.co,Mick99
1083,5,3449437@ft.fyre.co,Willem de Leeuw
1085,7,4631907@ft.fyre.co,fdjklhsjklhjkasdghuiefgkjvjkh
1087,9,5457702@ft.fyre.co,Kahawa
1088,10,5488791@ft.fyre.co,PersonalisedPseudonym
1089,11,7171437@ft.fyre.co,Disequilibrium.org
1090,12,7794632@ft.fyre.co,Alan G
1091,13,7828809@ft.fyre.co,Bateman
1094,1,5226549@ft.fyre.co,DM
1095,2,5858973@ft.fyre.co,Bagehot-by-the-Bay
1096,3,7336485@ft.fyre.co,T'variusness Dafrikishaw
1098,1,1033059@ft.fyre.co,Che Boludo
1100,3,29053@ft.fyre.co,IANDE
1101,4,3795488@ft.fyre.co,Adam Bartlett
1103,6,7867769@ft.fyre.co,Trofimov
1104,7,8184743@ft.fyre.co,Erwin
1105,8,8714599@ft.fyre.co,John Lilburne
1106,9,9674474@ft.fyre.co,Rocky
1107,10,9788287@ft.fyre.co,Vkk
1110,0,10157749@ft.fyre.co,Aware
1111,1,10198027@ft.fyre.co,Coase Theorem
1112,2,10343411@ft.fyre.co,Chase_racoons_with_sticks
1113,3,10487256@ft.fyre.co,Bird brain
1114,4,10881973@ft.fyre.co,Fonz
1117,7,241816@ft.fyre.co,reader
1121,11,3642566@ft.fyre.co,sonomareader
1123,13,4112422@ft.fyre.co,Middle East observer
1126,16,4863354@ft.fyre.co,William Thayer Sr
1127,17,4873077@ft.fyre.co,harry parkes
1129,19,5437948@ft.fyre.co,Larchmont
1130,20,5774197@ft.fyre.co,DarkPull
1131,21,5893248@ft.fyre.co,Misinformed Analyst
1132,22,6024217@ft.fyre.co,Evad1ne
1133,23,6915438@ft.fyre.co,zahid
1134,24,7935720@ft.fyre.co,CoffeeMug
1135,25,7963680@ft.fyre.co,cthornell
1136,26,8122685@ft.fyre.co,DCJ
1137,27,8183555@ft.fyre.co,Moses
1139,29,9005163@ft.fyre.co,spiris333
1141,0,10134358@ft.fyre.co,DaveRaven
1142,1,11026744@ft.fyre.co,loin
1143,2,11074656@ft.fyre.co,tpa
1147,6,273430@ft.fyre.co,Brecon Clovis
1151,10,3073069@ft.fyre.co,Prometheus
1153,12,3346322@ft.fyre.co,Norse
1154,13,3371338@ft.fyre.co,Ernst Stavro Blofeld
1155,14,3423547@ft.fyre.co,bielayakaropka
1157,16,3590360@ft.fyre.co,Beach Boy
1161,20,3884401@ft.fyre.co,Thelight
1162,21,420958@ft.fyre.co,Outis
1168,27,4953@ft.fyre.co,Kobayashi
1169,28,5044327@ft.fyre.co,Plazidus
1170,29,5275531@ft.fyre.co,AW - California
1173,32,5553158@ft.fyre.co,Chris W. Jones
1174,33,5743703@ft.fyre.co,fiatsceptic
1176,35,6142@ft.fyre.co,"Martin Wolf, FT"
1177,36,6257266@ft.fyre.co,philip seaton
1178,37,6566080@ft.fyre.co,GMA
1180,39,7182650@ft.fyre.co,bordelais
1181,40,74586@ft.fyre.co,stephen austen
1183,42,7991186@ft.fyre.co,Razorclock
1184,43,8396840@ft.fyre.co,drez
1185,44,8412375@ft.fyre.co,psv fan
1186,45,8627154@ft.fyre.co,FF3A
1188,47,9805764@ft.fyre.co,europelibre.eu
1189,48,9823316@ft.fyre.co,"Ludovic, France"
1190,49,9931250@ft.fyre.co,So Out of There!
1193,1,10366932@ft.fyre.co,gar
1194,2,10464174@ft.fyre.co,Vincent Philippines
1198,6,3478591@ft.fyre.co,Sunil Gupta
1199,7,4069283@ft.fyre.co,terek
1200,8,9886060@ft.fyre.co,KAYATA CHUYA
1205,0,10046733@ft.fyre.co,MayContainNuts
1208,3,10584376@ft.fyre.co,krisztiant
1209,4,10787155@ft.fyre.co,Vanbrugh
1212,7,10964401@ft.fyre.co,RNolan
1214,9,112395@ft.fyre.co,Funnymoney
1216,11,11377496@ft.fyre.co,NYC's Finest
1221,16,255116@ft.fyre.co,mtotom
1223,18,3079033@ft.fyre.co,Roverreturn
1225,20,3105276@ft.fyre.co,Cleopatra's suitors
1226,21,3174311@ft.fyre.co,Amber Gasket
1229,24,3585215@ft.fyre.co,E pur si muove
1233,28,3738441@ft.fyre.co,k_SPb
1234,29,4108016@ft.fyre.co,Kick
1235,30,4229462@ft.fyre.co,bb
1236,31,4496232@ft.fyre.co,bernhard otto
1237,32,4563129@ft.fyre.co,roger thornhill
1240,35,5080042@ft.fyre.co,ITker
1247,42,5875637@ft.fyre.co,FinnBoyLondon
1249,44,5932590@ft.fyre.co,RussianBrit
1251,46,6312505@ft.fyre.co,Mike Bara
1252,47,6331684@ft.fyre.co,Popperino
1253,48,6422424@ft.fyre.co,Swaske
1254,49,6722707@ft.fyre.co,newest first
1255,50,6806997@ft.fyre.co,MB194
1256,51,6808791@ft.fyre.co,cshawcuk
1257,52,7083531@ft.fyre.co,whitja01
1258,53,7213230@ft.fyre.co,JayPee
1259,54,7368279@ft.fyre.co,Srinibas
1260,55,7402558@ft.fyre.co,Thumbscrew
1263,58,7615851@ft.fyre.co,Justin Cormack
1265,60,7958819@ft.fyre.co,Musso
1266,61,8007862@ft.fyre.co,KeithTunstall
1267,62,8007989@ft.fyre.co,Mo again
1271,66,9276009@ft.fyre.co,itchyballs
1272,67,9380188@ft.fyre.co,Chris A
1273,68,9454515@ft.fyre.co,AMS
1274,69,9548240@ft.fyre.co,3301
1275,70,9686846@ft.fyre.co,Fart4artssake
1277,72,9866135@ft.fyre.co,DonWilliams
1278,0,1458250@ft.fyre.co,Well Kippered
1283,3,10935606@ft.fyre.co,Master of Precision
1284,4,11225284@ft.fyre.co,TradingBandit
1286,6,8895539@ft.fyre.co,don_f
1289,0,10331273@ft.fyre.co,AKON
1290,1,10808188@ft.fyre.co,y2k
1292,3,11175898@ft.fyre.co,Larry H
1295,6,1197738@ft.fyre.co,knldgskr
1296,7,1260589@ft.fyre.co,jml
1297,8,1480582@ft.fyre.co,ABC
1298,9,1520137@ft.fyre.co,zakmundo
1300,11,273259@ft.fyre.co,Amagi
1301,12,275910@ft.fyre.co,kodojin
1302,13,3143410@ft.fyre.co,JM
1303,14,3158615@ft.fyre.co,hoya
1304,15,3347536@ft.fyre.co,lukasharustiak
1305,16,3353841@ft.fyre.co,"Andrei, Novosibirsk, Russia"
1307,18,3782414@ft.fyre.co,Muchor
1309,20,4431264@ft.fyre.co,Tatiana Fazio
1312,23,5388629@ft.fyre.co,JaWiem
1315,26,6823142@ft.fyre.co,begnins
1316,27,686618@ft.fyre.co,Vadim
1317,28,6939292@ft.fyre.co,chazm
1318,29,7158638@ft.fyre.co,spacewiz
1320,31,7502833@ft.fyre.co,Daniel J.
1321,32,7849502@ft.fyre.co,Anne (Canada)
1329,0,245410@ft.fyre.co,etfmaven
1332,2,102539@ft.fyre.co,Raconteur
1333,3,10582177@ft.fyre.co,nickthequick
1335,5,10941318@ft.fyre.co,Amal
1336,6,10971415@ft.fyre.co,rodmace
1337,7,11059076@ft.fyre.co,Anonymous
1339,9,11212640@ft.fyre.co,Nazarbaz
1340,10,1148390@ft.fyre.co,Oriental Observer
1342,12,1492637@ft.fyre.co,FrankP
1343,13,1534451@ft.fyre.co,HaroldJRoth
1346,16,240443@ft.fyre.co,Natural Capital
1349,19,3155083@ft.fyre.co,Frog Boy
1350,20,3224757@ft.fyre.co,Thomas Middleton
1351,21,3277967@ft.fyre.co,Posh
1353,23,3371367@ft.fyre.co,RHAR
1355,25,3564833@ft.fyre.co,Kamal
1356,26,3594898@ft.fyre.co,Peter S
1358,28,3651322@ft.fyre.co,glorium
1360,30,4001895@ft.fyre.co,NorthLondoner
1361,31,4021254@ft.fyre.co,wlwhyte
1364,34,4335321@ft.fyre.co,D.Patrick from Gonzoville
1366,36,4764552@ft.fyre.co,CSM2
1369,39,5571819@ft.fyre.co,jbx
1373,43,6109279@ft.fyre.co,EG_Italy
1374,44,6222289@ft.fyre.co,striker2014
1375,45,6320216@ft.fyre.co,He Who Dares
1377,47,6531769@ft.fyre.co,duke1987
1378,48,6771617@ft.fyre.co,Groarkey
1380,50,7798981@ft.fyre.co,andrew7832
1381,51,7858090@ft.fyre.co,beachcomber
1382,52,8411201@ft.fyre.co,any
1386,56,9506778@ft.fyre.co,now what
1388,0,10102908@ft.fyre.co,2904
1389,1,10567917@ft.fyre.co,Has
1390,2,10802695@ft.fyre.co,Aleph_0
1391,3,10892669@ft.fyre.co,What?
1393,5,1099084@ft.fyre.co,Harold Godwinson
1394,6,11008767@ft.fyre.co,Desmond - London
1395,7,1228692@ft.fyre.co,hampsteadbloke
1396,8,140997@ft.fyre.co,Gulliver
1398,10,1488751@ft.fyre.co,Biting Belgian
1402,14,200582@ft.fyre.co,duralexsedlex
1403,15,211293@ft.fyre.co,sykes888
1406,18,251871@ft.fyre.co,Samurai Snowboarder
1407,19,274235@ft.fyre.co,leonmen
1410,22,3543867@ft.fyre.co,Alicantino
1411,23,3644866@ft.fyre.co,Charles_Paris_France
1412,24,3841045@ft.fyre.co,Aristophanes
1417,29,5754614@ft.fyre.co,myhrep
1419,31,5891925@ft.fyre.co,Norththinker
1422,34,6626419@ft.fyre.co,naoyb
1423,35,6796819@ft.fyre.co,polecon101
1424,36,7044201@ft.fyre.co,to_be_kept_private
1425,37,7143136@ft.fyre.co,Simon@CareerBalance London
1426,38,7311727@ft.fyre.co,IncognitoX
1428,40,7423055@ft.fyre.co,Charilaos Tsarpalis
1429,41,7492505@ft.fyre.co,tangledweb
1430,42,7966076@ft.fyre.co,Joe Johnson
1431,43,8004588@ft.fyre.co,Lowmetal
1432,44,8574642@ft.fyre.co,confusedpublic
1434,46,9273519@ft.fyre.co,KJ Chan
1435,47,9407048@ft.fyre.co,Dragon Slayer
1437,49,9612316@ft.fyre.co,Oskar
1441,2,1516450@ft.fyre.co,CliMcChange
1448,9,517019@ft.fyre.co,HKAjax
1449,10,5628730@ft.fyre.co,Wenren
1450,11,6725891@ft.fyre.co,Thinkofitthisway
1451,12,6781630@ft.fyre.co,Krish
1453,14,8511309@ft.fyre.co,LosFelizCA
1457,0,5112377@ft.fyre.co,Veritas
1458,0,10908931@ft.fyre.co,czechoslovak
1459,1,256501@ft.fyre.co,sb
1462,4,4130628@ft.fyre.co,Aerostar
1467,9,7273240@ft.fyre.co,Muhammad
1468,10,8661697@ft.fyre.co,ThomasT
1469,11,8964382@ft.fyre.co,Frankly.
1471,0,1482652@ft.fyre.co,Andrew Hayes
1478,7,5466256@ft.fyre.co,Xavier Breath
1481,10,6984673@ft.fyre.co,PM222
1483,12,75301@ft.fyre.co,"Bob, Freelancer"
1488,17,9786397@ft.fyre.co,OKO
1490,0,6273646@ft.fyre.co,Banker
1493,1,10332685@ft.fyre.co,dodo
1494,2,10509649@ft.fyre.co,ruffsoft
1496,4,1176201@ft.fyre.co,Griffith Jones
1497,5,1533932@ft.fyre.co,"Sam Jones, FT"
1499,7,3126367@ft.fyre.co,Tigretoncin
1500,8,3191184@ft.fyre.co,infinityandbeyond
1501,9,3285062@ft.fyre.co,Delphic1
1507,15,3998141@ft.fyre.co,Reefer
1508,16,4296323@ft.fyre.co,Bob's parent
1509,17,4509993@ft.fyre.co,PlaneObserver
1510,18,4582256@ft.fyre.co,Wise Owl 2
1514,22,5113606@ft.fyre.co,Cookham
1523,31,7710657@ft.fyre.co,1GVP
1524,32,7822326@ft.fyre.co,Systems Analyst
1529,37,9748329@ft.fyre.co,Londoner from Eastern Europe
0,0,2000053517@ft.fyre.co,Philosophe
1,1,244193@ft.fyre.co,HL1
2,2,263082@ft.fyre.co,Neo2012
3,3,3169496@ft.fyre.co,2plus2shouldbe4
5,5,9943063@ft.fyre.co,Mahjong_Master
6,0,12321263@ft.fyre.co,OTTOANGY
8,0,220490@ft.fyre.co,Georges Ugeux
10,2,8315987@ft.fyre.co,washu
13,2,10552811@ft.fyre.co,gbowerESP
14,3,11608855@ft.fyre.co,Option Scalper
15,4,11712626@ft.fyre.co,famular
17,6,12591400@ft.fyre.co,Economic War
18,7,12612912@ft.fyre.co,AJ
19,8,1516810@ft.fyre.co,Ridgewood
20,9,257964@ft.fyre.co,Marc Van Rossum
21,10,3223126@ft.fyre.co,Proclone
22,11,3549808@ft.fyre.co,christopher c
24,13,3857373@ft.fyre.co,Ajarn
26,15,4250838@ft.fyre.co,Stephen Swanson
27,16,4279785@ft.fyre.co,gazmac
29,18,5033329@ft.fyre.co,milas
30,19,5106779@ft.fyre.co,theweakerlinksseewhereyourloyaltieslie
31,20,54700@ft.fyre.co,John Lepire
32,21,57991@ft.fyre.co,EdoRoshi
35,24,6623854@ft.fyre.co,justaguy
37,26,7846934@ft.fyre.co,XYZ87
38,27,8038725@ft.fyre.co,GLEN.P
39,28,8598235@ft.fyre.co,Koba
42,31,9201010@ft.fyre.co,Sydney_Harbour_Bridge
43,32,9405127@ft.fyre.co,MontyCarlo
44,33,9573664@ft.fyre.co,LostForWords
45,34,9777935@ft.fyre.co,mrtoga
46,35,989237@ft.fyre.co,BetaByNature
47,0,10319437@ft.fyre.co,Observer
48,1,10387817@ft.fyre.co,@free
49,2,10525342@ft.fyre.co,John
50,3,10530493@ft.fyre.co,euroscepticsceptic
51,4,10581532@ft.fyre.co,@lphaOm3ga
52,5,10973942@ft.fyre.co,Washingtonredux
53,6,11041013@ft.fyre.co,fabloulou
54,7,11146720@ft.fyre.co,Mark
55,8,11407345@ft.fyre.co,mike
56,9,11441046@ft.fyre.co,AllergicToBS
57,10,11901298@ft.fyre.co,Ash1
58,11,12199318@ft.fyre.co,vassil01
59,12,12292402@ft.fyre.co,Rudi
60,13,123312@ft.fyre.co,aegian
61,14,12392988@ft.fyre.co,Hollow Man
62,15,12482130@ft.fyre.co,BullishBear
63,16,12592512@ft.fyre.co,Garefink
65,18,1291239@ft.fyre.co,Checkmate
66,19,1320518@ft.fyre.co,black mustapha
68,21,1413830@ft.fyre.co,Rhubarb
69,22,1421118@ft.fyre.co,Stonerr
70,23,142944@ft.fyre.co,Sit Bo Lei
71,24,14428@ft.fyre.co,Speculator
72,25,1464062@ft.fyre.co,Hmousa
73,26,1507110@ft.fyre.co,DaniaDelendaEst
74,27,16039@ft.fyre.co,"Hi ho, we are moving in a straight line"
75,28,211023@ft.fyre.co,Mouldover
78,31,261095@ft.fyre.co,Normative
79,32,274250@ft.fyre.co,rosmci
81,34,29682@ft.fyre.co,Montagnard
82,35,3073944@ft.fyre.co,Alan Cooper
83,36,3087789@ft.fyre.co,PropTrade
84,37,3222144@ft.fyre.co,kdr
85,38,3254371@ft.fyre.co,Chescat5
86,39,3256152@ft.fyre.co,bcsubregs
88,41,3315125@ft.fyre.co,or perhaps not
90,43,3425638@ft.fyre.co,Stoertebeker
91,44,35123@ft.fyre.co,Maximu5
93,46,3723851@ft.fyre.co,Kristof Neys
94,47,4136125@ft.fyre.co,Tortolita
96,49,4176806@ft.fyre.co,robina.khan1
99,52,4330124@ft.fyre.co,bigdukesix101
100,53,4514547@ft.fyre.co,telbertinoutremer
102,55,4641706@ft.fyre.co,Goodness
103,56,4671568@ft.fyre.co,Guido G.
105,58,4931758@ft.fyre.co,watt
107,60,5057372@ft.fyre.co,G2D
110,63,5395011@ft.fyre.co,Abacab
111,64,5523325@ft.fyre.co,Yellek
114,67,56645@ft.fyre.co,RiskAdjustedReturn
115,68,5728411@ft.fyre.co,GYL
117,70,5947795@ft.fyre.co,Democrat
121,74,6870975@ft.fyre.co,Fotherington-Tomas
122,75,7093942@ft.fyre.co,mauro 435
123,76,7370880@ft.fyre.co,BEC
124,77,7426426@ft.fyre.co,Juvenis
125,78,7626220@ft.fyre.co,Anastasia
126,79,7665302@ft.fyre.co,meathead
127,80,7708553@ft.fyre.co,Lisa Pollack
128,81,8245192@ft.fyre.co,desnol
129,82,8753851@ft.fyre.co,DoctorNyet
131,84,9115102@ft.fyre.co,General economist
132,85,9360984@ft.fyre.co,DD
133,86,9605522@ft.fyre.co,GC33
134,87,9634251@ft.fyre.co,Johnnie1820
135,88,9711544@ft.fyre.co,...
136,89,9763459@ft.fyre.co,Fair
137,90,9992364@ft.fyre.co,GreenJay
138,0,10886005@ft.fyre.co,Ammar A.
139,1,11791971@ft.fyre.co,CedLondon
140,2,11876863@ft.fyre.co,Ljerl
143,5,3897764@ft.fyre.co,Ze Estevao
144,6,4662905@ft.fyre.co,Sameh Elghazzawy
146,8,5980722@ft.fyre.co,Harald Dewick-Eisele
148,10,9890520@ft.fyre.co,ratfink
150,1,102733@ft.fyre.co,jdm
152,3,11185127@ft.fyre.co,SGA
154,5,11325900@ft.fyre.co,Homie12
155,6,11418021@ft.fyre.co,TylerDurden
156,7,11517086@ft.fyre.co,Sir Les
157,8,1265050@ft.fyre.co,Honest John
162,13,3110984@ft.fyre.co,gkjames
163,14,3190287@ft.fyre.co,Oscar Leinreiter
165,16,3549092@ft.fyre.co,Gerstmann
169,20,3801048@ft.fyre.co,NowehereMan
171,22,4030750@ft.fyre.co,Sage of Emmer Green
173,24,4356287@ft.fyre.co,UK Comment
177,28,5010854@ft.fyre.co,aeolius
180,31,5618860@ft.fyre.co,Allah
188,39,8850583@ft.fyre.co,Jeb
189,40,8876031@ft.fyre.co,Lino
191,42,9874681@ft.fyre.co,JP Stanley
192,0,1484190@ft.fyre.co,MBH
194,0,1026630@ft.fyre.co,KAmbiz
195,1,10531265@ft.fyre.co,Henry the Investor2
197,3,10772676@ft.fyre.co,MAttwood
198,4,11481226@ft.fyre.co,Charlie
199,5,1162281@ft.fyre.co,Will-Monitor
200,6,11678423@ft.fyre.co,Parnell
201,7,11775620@ft.fyre.co,Saphsaf
202,8,1177652@ft.fyre.co,Mark St. Giles
